rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Just what I wanted,"I have this hoop in my 18g nostril piercing and it is perfect! When I first got it I was afraid it was going to be a bit thick because I bought the 18g and not the 20g, but now that I have had it in for a while I think it looks really pretty and dainty. I think I will buy other colors from this seller. The hoop is seamless, you can't see the closure and it is definitely secure so I don't ever worry about it falling out.",B077D3KZVK,B077D2JF2F,AGPY3P6QDDRJAUARCMLG2OB5DZ2Q,1601658174785,0,True
4.0,Four Stars,Beautiful but not for long torso.,B01BE7LNAI,B01BE7LNAI,AGDDA3UIVWQACQZH7IFBCDP7OX6Q,1469911934000,10,True
4.0,"Great shirt, bad sizing.","The shirt is gorgeous and feels nice, but I ordered a 3XL and it's skin tight, I normally wear large.",B06W5W1DMF,B06W5W1DMF,AFMICKAQNB5ASL7BSRZJRWHHEFSQ,1499231233535,0,True
5.0,Over priced,Price,B07QHY4W8X,B07QHY4W8X,AETNC5AMZVFUGCLNLSS5DC27YIDA,1595555632757,0,True
1.0,A knockoff of fashion nova,The top was suppose to be off the shoulder but it wouldnt stay off the should it keep rolling up even when tried to keep my hand down. And the pants legs get all dirty walking on the ground there way too long for even stiletto heels. I would returned it if i hadnt sold it.,B07H175KLC,B07H175KLC,AHGZ3XIOMC7CVJGSYB2UCWN3PTZQ,1546682218755,0,True
5.0,Light and easy,"They are almost perfect. I'd take a smidge of extra depth, but overall, they are great packing organizers, and add virtually no weight to your packing.",B00HHBR02G,B00HHBR02G,AEJCSTWM5G57ONHHLJ46WPC6YHHA,1466541601000,0,True
3.0,Product NOT what I ordered.,"When I ordered this, I ordered a womens slipper. At the time of ordering it, that was what the product said and in my order history, it says WOMENS slipper. I clicked the link to show my dad what I had ordered my mom for christmas and saw the headline said mens. Confused, I double checked my order and the order said womens. I contacted support and Amazon told me that sometimes when a product goes out of stock, sellers will shift products.<br /><br />So men, first, be warned that some of the reviews might be for a WOMENS slipper and women, be warned that some might be for a mens. This is just confusing and should not be a thing.<br /><br />That being said, the amazon seller assured me that the product I was delivered would be a womans slipper and so I tried to relax, as the slippers in question were already wrapped and under the tree.<br /><br />Come christmas day, my mother opens the box and sure enough, they are mens slippers. Luckily, they fit, but they rub at the side of her toe and caused quite a blister. She doesn't want to send them back, but I wanted to leave this review, as I'm very unhappy with this whole ordeal.",B008BBQFPE,B09Y3TXYF1,AF4BG2Z6XM644OB3W6G64JBKKQ3A,1578294003616,0,False
5.0,Five Stars,Perfect fit.,B004IZVD8Q,B09KHSM7BB,AFL5R7XRF4SRGIMJCC6O5CPPONKQ,1512068692542,0,True
1.0,DOES NOT FIT A SMART PHONE AS ADVERTISED,"Cheap stiff plastic, cheap zipper, DOES NOT FIT SMART PHONES!!!The main reason for my purchase!",B01K9DL5GK,B01K9DL5GK,AGYMF3HMTKOCIXX5EAYOW2SAP57Q,1512516186483,0,True
5.0,Five Stars,nice,B071LF87GD,B071LF87GD,AFFWUBYR66EW2C4LBOYK2W3MU3GA,1517700582801,0,True
5.0,Perfect!,This is the only place I could find this lid!  Perfect!,B00PQ4Q270,B00PQ4Q270,AGZCZVMVX54W2HRVK7NQPOMFUDZQ,1472262655000,0,True
5.0,Would buy again,The sock is not too thick and not too flimsy.  Just right!,B00Q6WM9ZU,B00Q6WM9ZU,AFBD3LWOCNGNXHNSHCGYCECYVMJQ,1510095298160,0,True
4.0,The fabric is like a soft tubular material but I Did not like ...,The fabric is like a soft tubular material but I Did not like it for this color. it made the dress look shiny and so was unflattering in curvy areas...,B079LW98G6,B079LW98G6,AG5V3ICOXJT7LPBMVI6HMMQMSF7Q,1535666607353,0,True
5.0,Five Stars,LOVED,B019J2JHXA,B019J2JHXA,AHCLQ3MYHXMXYHJCXW5KNBAXRBWQ,1487956335000,0,True
1.0,NOT AN AUTHORIZED LUMINOX DEALER ***DO NOT BUY***,"I own several Luminox watches.  They are very good quality & very durable.  I bought 2 new Luminox watches from this seller for my twin sons birthday gift in September 2019.  One of the watches broke in less than 3 months.  The second hand fell off inside the watch.  I contacted Amazon & the seller for repairs & was told SORRY, YOU'LL HAVE TO TAKE UP YOUR WARRANTY WITH LUMINOX.  I contacted Luminox & was told I did not buy from an authorized seller & had to pay $118.00 to repair a BRAND NEW LUMINOX WATCH.  ***DO NOT BUY FROM THIS SELLER, BUY FROM LUMINOX DIRECTLY***",B071P6ZQQM,B071P6ZQQM,AHHDX6UJWQB553TBG2CCNHBLEQVA,1579438365883,5,True
3.0,Not quite it,"Size and fit: I bought 3 other swimsuits with this one. Two were 18W and the third XXL. I got this in 18W. It doesn't fit as snuggly as the others. Feels like it may have been for a taller person (I'm 5""5'). The right sub-mammary area has too much lose cloth.<br /><br />Colour: The red doesn't 'pop' as much as I would like it to<br /><br />Material: no problems<br /><br />Stitching: seems secure",B071VMBV37,B071VMBV37,AHCIDCUPT7MD72EYSIMUX6F5OAJA,1540734160256,0,True
5.0,Nice pants,"I wear a medium to large in pants but when I checked the sizing chart for these I decided to go with 3XL. They looked to be too small but they stretch and fit very well. The material is loose and flowing so these are great for spring, early summer wear. Surprisingly the length was exactly right for my height which is 5'5&#34;. I have now ordered this red and a white pair. Prior ordered blue, green, yellow, and purple. I really love the feel and look of these pants!",B00IZA6EYI,B00IZA6EYI,AH7ZXPHH4BFLVM6XJG7H5STEKHZQ,1425325084000,0,True
5.0,Love it,"Comfortable, warm and fits great.",B074B8X184,B074B8X184,AGFCC3ANFCXTH5WYE675T254FORA,1505845610567,1,True
5.0,ADORABLE,It looked absolutely adorable and fit true to size!!,B07FLGLQDH,B07FLGLQDH,AEGQE6TFBXWDBV2PUJQ7SOE7MCJA,1544563706987,0,True
3.0,Way too big...,"Ordered the XXL based on size chart. too big overall, but way too big on top. Couldn't order the XL the day i ordered this XXL due to a system error, but may try to for another event, since i like the style. If i order again, ill update my review.",B06XWRWJ8B,B06XWRWJ8B,AEYZJBOZ7C7CKXJF6R6QDMJL3HIA,1503467155656,0,True
5.0,Soxland Women's 2-Pack Dr. Motion Compression... Dr. Motion ..Very Comfortable!!!,Soxland Women's 2-Pack Dr. Motion Compression...<br />Dr. Motion ..Very Comfortable!!!,B01LX7JE1X,B01LX7JE1X,AGQH5D36AUKXGRMOODCIPHMPZ4AQ,1486489821000,1,True
4.0,It was a beautiful dress. My daughter loved it,"It was a beautiful dress.  My daughter loved it.  The fabric on the skirt was just pulled through in knots and not sewn on, but it was still pretty and good enough for a daddy daughter dance.  It runs a little small but not even a full size small.  My daughter wears a 7/8 and it fit her but it would not have fit if she was a true 8",B017R35Q60,B017R35Q60,AGRLWFGKSRBDO4NS32QOIP5NH75A,1458777456000,0,True
5.0,Fantastic ring for hard working men!,"My fiance tried on his ring, it fits perfectly, looks great, and he likes it. As a man that builds houses for a living, he was afraid that we wouldn't find a ring that was comfortable enough, and safe enough to work in, but this ring is both! In 34 days I get to put it back on him, and we can't wait!",B016C97NSY,B016C97NSY,AHHUJRBZ5A5B3FDSXTR4MGS4N6FA,1502768339340,0,True
5.0,Beautiful dress,Advertised exactly what I received. Wonderful dress made well and very comfortable m!! Would recommend!,B07NPFN1H3,B07NPFN1H3,AHNXLFCEYRRHTYP4LPYBNKGOYSEA,1555894572446,0,True
5.0,"My husband loves these, his second pair!","I got these 10 years ago for my husband, the only reason I had to buy new ones is that a puppy we were fostering liked them just as much as my husband! So glad I was able to find the exact same ones!",B006O38BVW,B00HXD0R2S,AHOLBV6NEX4O54RL2JA6U5NAQSNA,1564334020837,0,True
4.0,Good purchase,A little snug but SO cute! My three year old son picked them out.,B01MR6YUUR,B01MR6YUUR,AGM73UO7HQYKYFEJIX6DR745FOXA,1570121359537,0,True
5.0,Very sexy!,"I got this because, I love the look of it! My lover loves it too! The product seems to be well made, I have only used it once so I can't say much about it other than I am pleased with the purchase.",B0711PZQ7N,B0711PZQ7N,AFREHLHCGT5BC2TGBFH7DCSY6MRA,1552441768157,0,True
1.0,OMG! What hateful earrings! NOT FOR FAT EARLOBES!,"Hard to get in, and even harder to close! After hours and hours,<br />I finally got the left one closed, the right one just will have to wait<br />until tomorrow! I have no patience left. Plus they are not stamped.<br />Could be silver for all I know. PLEASE do yourself a favor and save<br />yourself the aggravation, time and money.",B00G2GKNVC,B00G2GKNVC,AH6T7T4R7KALBEVNLWPX2BFG3ZGA,1424319057000,0,True
3.0,"Small price, small reduction in glare","I bought a similarly-advertised pair of anti-glare driving glasses a few months ago which did nothing more than color everything yellow. I thought I'd try again with these because night glare is an issue for me. These glasses don't brighten my view, either, and they also turn everything yellow but the glare from oncoming headlights seems to be somewhat reduced. I've raised and lowered the glasses when it was safe to compare and there was some improvement with them on. The microfiber bag is very thin but will protect the lenses if not handled roughly. The more expensive, beyond-my-budget version yields better results but for the price, these are helpful.",B007F55UGW,B007F55UGW,AGPTM7UZETDQIADFAPFF5BZKSXEA,1432496130000,7,True
4.0,I am happy with my Farm Girl hat,"I am happy with my Farm Girl hat.  I received it in just a few days upon order.  It is slightly larger than my head but with the velcro adjustment strap on the back, custom size is available.  It is cute and I have had comments and compliments on it.",B00MIW7EZ2,B00MIW7EZ2,AFX4PAMNIFLRYLKRZVTLSX2OA7RA,1453833504000,0,True
1.0,Don't bother!,"I returned it. It's not a heathered gray like the picture. It's more of a flat, weird gray. The sleeve colors weren't accurate either. (This is the gray body with sweater like styled sleeves). The sleeves themselves were tight. The fabric itself was some weird thick bathing suit like material - I'm fairly certain there is not a single thread of cotton in it. I've NEVER returned an item to Amazon... until this icky cardigan. :-(",B0176I30LO,B0176I30LO,AHPFZFKOYRJIX7ZCWV5HTPZRJTGA,1472491731000,3,True
5.0,cute,cute !,B08LVKPD8G,B08LVKPD8G,AFZ5HSGRRNE2SPP3AZN2N6PJUDMQ,1615249040880,0,False
5.0,Be prepared to fight,"Great socks; I can feel a difference after putting them on. Since they are compression socks, expect a fight (they are supposed to be tight!) and expect them to be kinda fun. I got wild colors and the kids get a kick out of them. Great item, good price.",B07QX4XV3R,B07QX4XV3R,AEQNKXTM3NASL64HHVP5BFLKNN4Q,1563136074874,0,True
2.0,Busted Zipper,"Originally I thought this bag was great for the price, but the zipper just busted and it’s only 10 days past the expiration of the return date.",B0825VJL6V,B0825V12TC,AF4KFUMADI52TY4VRYGXLFSEWG2Q,1627213020003,0,True
3.0,Does not fit a typical 8 or 9 year old,Love the colors. Does not fit a typical 8 or 9 year old.,B07S9HSRBT,B07S9HSRBT,AFCLUDIDGV3MXX4GD4OA7UCNMPNA,1607620757190,0,True
5.0,Love the material and it washed beautifully,Always need long sleeves in Minn winters so this will be just great. The material is so soft and very comfortable,B08G4H8JLZ,B08G4H8JLZ,AHFJND32AQKJV7SGZQFSCHHHVKDA,1635018347110,0,True
4.0,Price thanks thanks !!!,It fits my daughter well thank you thank you,B07HGGZH3K,B07HGGZH3K,AHFEOPWVQCQ2PSJEB4YOGV7VRRNA,1609100485804,0,True
2.0,Two Stars,The hat was way too small and not as full as shown in the picture.,B00O2CBW72,B00O2CBW72,AFZVXDXDRDCLXOQD6TISKUBNN2RQ,1421894788000,0,True
5.0,I was pleasantly surprised and took a chance! This ...,I was pleasantly surprised and took a chance !  This rose gold bracelet is stunning and stylish. I'm tempted to buy another in a different color!,B00U6ZEGFY,B00U6ZEGFY,AG35AQOXGRAALNIT5ETGFST6ETJA,1456384994000,0,True
5.0,Five Stars,Great,B01FJ5YK92,B01FJ5YK92,AFOA4Y7I5EMY3B43F7G3SAMDGILQ,1480627635000,0,True
5.0,Five Stars,Great!,B00Y9EQ4O4,B00Y9EQ4O4,AHKDYJTZ2ODONWRQT6E5J3N6XSXA,1497404827557,0,True
5.0,Simple and cute.,"Love this, simple and cute yet goes unnoticed.",B07YDLTHQN,B07YDLTHQN,AEQRG3JCB7OZDT6NDWKDQXE7SFRQ,1589851691682,0,True
5.0,Love it,Needed a last-minute dress for a friend's 50th birthday party. The dress code was long dresses and I didn't have a thing to wear it was a week away so of course I went to Amazon and boy did I make the right choice.<br />The dress turned a looooota heads....males AND females.<br />Received compliments allllll nite long...<br />..and free drinks too<br />Lol<br />Couldn't be happier with my purchase. The material was a nice material I normally wear a size 10 in dresses I am 5'8 187 pounds I ordered the large but I probably could have worn a medium as well but I didn't want it to be too fitted..it was fitted in the right places<br />You can't see it in the picture but the dress has a long train that is really what made the dress special it is a really pretty dress can't beat the price<br />At first when you take it out the bag you will not be impressed but when u put it on things start happening lol<br />.,B01CG7BZ58,B01CG7BZ58,AFKCWH6FET5C4F4JJDNMBN77ONLA,1507760107245,1,True
2.0,Not what it used to be,"There's no hint of argan oil that this bonnet claims to have. When I'd get them in the past from the beauty supply store, I'd at least smell the argan oIL treatment in it.",B08FYSRQ82,B08FYSRQ82,AFGTVWTX3PS43P72OXITR65RI37A,1644694389854,0,True
4.0,Four Stars,I like these; they hug the face even without the foam insert. I just wish they were transitions.,B00I9MWJUU,B00I9MWJUU,AF4FKFUAZYPFCPDM6RDHHLAB4TQA,1431051949000,0,True
5.0,Es fantástico ami niña le encanto,Todo me encanto,B07QB5H79P,B07QB5H79P,AEWMGLGCWS7QN2NZWYJPQPXOEOKQ,1566779734894,0,True
5.0,Five Stars,The boy loves this set and it fit perfectly!,B07948LH24,B07948LH24,AFJMPMTNSQAWPD76NXGBOYBZEG3Q,1529510520579,0,True
1.0,they became totally useless.,"These lenses are not sweat resistant as if you touch the lens with even a soft cloth, the coating comes off immediately.  I tried washing them after bike rides, letting them dry and then wiping off the spots but he coating comes right off.  After about two weeks, they became totally useless.",B0788JJL9X,B0788JJL9X,AERJ5FQ7LU2DSW6W7PKAWTS5NU2A,1535818489835,0,True
5.0,Five Stars,"Absolutely beautiful, excellent for everyday use.",B01LWSTGP6,B01LWSTGP6,AFTEWKTQLWXO5AMBF66B2KLBJQQQ,1509586881026,0,True
5.0,Five Stars,My wife got quite a few compliments !!!,B01HORUUFQ,B01HORUUFQ,AFLOSZSGWC2GMKOHKFS4TU5LO4RA,1474997563000,0,True
3.0,Cute but run small.,Runs small. Sleeves too short. Returned,B09C5MH2VV,B09C5MH2VV,AEX3S4PW77FLYJ3DTCRVR3J4WDFQ,1641940295922,0,True
4.0,"Super comfortable, but loose waist","These shorts are beautifully soft and comfortable. I also LOVE the pockets! The only issue I have with them is that the waist is 3-4 inches too big so they shift as I'm wearing them. Since I sew, I'll just be taking them in a bit (they fit well in the butt and thigh) but you may want to size down.",B08TMG86PN,B08TMG86PN,AGQUPXRJA3256FOJPAWT4H3BVKZQ,1622286547469,0,True
2.0,It looks cheap.,Not a good quality.,B076VM5HHC,B09MJ6NSNM,AGO6GFJRKBNCUGKGIHJ7I6VXMBDA,1577743083372,0,True
1.0,"PLASTIC, PLASTIC, PLASTIC chrome color only - EVERYTHING WAS PLASTIC","Chrome  colored PLASTIC; FALSE wording and advertising;  led one to believe it was metal..  Wording indicated that the word Baylor was cut into the chrome; FALSE ADVERTISING. PLASTIC.<br /><br />PLASTIC, PLASTIC, PLASTIC.<br /><br />Would love to return it.  This was a present for a 16 year old/is birthday.  POOR QUALITY.<br /><br />It did arrive in one piece and was not broken; good packaging - good thing because it was all PLASTIC",B0048AUJVS,B0048AUJVS,AEUM7Y3AMVODBFJJC5VBX7N2OPRQ,1446241489000,0,True
1.0,not true to size :(,"Ordered a small, it fits like a large. If you choose to order from here go a size or two down.",B092ZZ5HSG,B092ZZ5HSG,AGNNQN3JQSK5ZFZQR43S76YFCISA,1643048882417,0,True
5.0,Doesn't shrink so order cprrect size!,Love this.  Great material but doesn't shrink much so order correctly,B07G3TQQWW,B07G3TQQWW,AERXGL6EN7BZTAMQNZLVUM2ZZLRQ,1560730809370,0,True
5.0,2nd replacement band for my Gear S2 and I love it. I bought a different style from the ...,2nd replacement band for my Gear S2 and I love it.  I bought a different style from the same manufacturer and it broke within a month. This band has lasted almost 2 years now until starting to wear.  I'm purchasing another one right now.,B01DDA0FN0,B01DDA0FN0,AEJKYASCYRDHLMNZEQOF4EWTUS3Q,1510759869441,0,True
3.0,She was a little disappointed that they didn't have a bigger size,Gift for my girlfriend. She was a little disappointed that they didn't have a bigger size. She uses it to keep warm.,B01L7SE0U4,B01L7SE0U4,AG7OV733GK3DJ25D7OATX7D4XVOQ,1493045934000,0,True
5.0,casual shortsl,so comfortable,B01G8AUCBM,B01G8AUCBM,AHGJKDQGGPDJVJHE334RZA5GDWBA,1552319707373,0,True
4.0,Nice shirt,"Great fit, liked wearing it during the summer.",B078WWNG76,B078WWNG76,AFFFCABIIYP5CFKGGMPTNEIRUDQA,1537540674616,0,True
3.0,Three Stars,Material isn't very soft.,B019HSEYE8,B019HSEYE8,AHSEUFT6WEGQNOANRJ542ACYZGVA,1495360129000,0,True
5.0,Five Stars,"These are so wonderful, I bought another pair as soon as I tried them on!",B00VFULL2U,B09J23DQYP,AED5HM3LCZYJWTWP2Y7EG7KM6ROQ,1492396129000,0,True
